a1e-fragment01 2	0	By FRANK KANE	ADP	IN	0	0
a1e-fragment01 2	0	By FRANK KANE	PROPN	NNP	1	0
a1e-fragment01 2	0	By FRANK KANE	PROPN	NNP	2	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	PRON	PRP	0	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	ADV	RB	1	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	DET	DT	2	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	PROPN	NNP	3	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	PROPN	NNP	4	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	DET	DT	6	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	ADJ	JJS	7	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	PROPN	NNP	8	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	ADP	IN	9	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	VERB	VBP	10	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	ADP	IN	11	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	DET	DT	12	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	PROPN	NNP	13	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	AUX	VBZ	15	0
a1e-fragment01 3	1	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	VERB	VBN	16	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	X	LS	17	0
a1e-fragment01 3	1	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	ADJ	JJ	18	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	NOUN	NN	19	0
a1e-fragment01 3	1	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	ADP	IN	20	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	DET	DT	21	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	NOUN	NN	22	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	ADP	IN	23	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	DET	PRP$	24	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	SYM	$	25	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	NOUN	NN	26	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	NOUN	NN	27	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	ADP	IN	28	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	NOUN	NN	29	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	CCONJ	CC	30	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	NOUN	NN	31	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	NOUN	NN	32	0
a1e-fragment01 3	0	IT SEEMS that Roland Franklin , the latest unbundler to appear in the UK , has made a fatal error in the preparation of his £697m break-up bid for stationery and packaging group DRG .	PROPN	NNP	33	0
a1e-fragment01 4	0	He has not properly investigated the target 's dining facilities .	PRON	PRP	0	0
a1e-fragment01 4	0	He has not properly investigated the target 's dining facilities .	AUX	VBZ	1	0
a1e-fragment01 4	0	He has not properly investigated the target 's dining facilities .	PART	RB	2	0
a1e-fragment01 4	0	He has not properly investigated the target 's dining facilities .	ADV	RB	3	0
a1e-fragment01 4	0	He has not properly investigated the target 's dining facilities .	VERB	VBN	4	0
a1e-fragment01 4	0	He has not properly investigated the target 's dining facilities .	DET	DT	5	0
a1e-fragment01 4	1	He has not properly investigated the target 's dining facilities .	NOUN	NN	6	0
a1e-fragment01 4	0	He has not properly investigated the target 's dining facilities .	PART	POS	7	0
a1e-fragment01 4	0	He has not properly investigated the target 's dining facilities .	NOUN	NN	8	0
a1e-fragment01 4	0	He has not properly investigated the target 's dining facilities .	NOUN	NNS	9	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	DET	DT	0	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	ADJ	JJ	1	0
a1e-fragment01 5	1	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	NOUN	NN	2	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	ADP	IN	3	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	PROPN	NNP	4	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	NOUN	NNS	5	0
a1e-fragment01 5	1	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	ADP	IN	7	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	DET	WDT	8	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	DET	DT	9	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	NOUN	NN	10	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	AUX	VBZ	11	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	AUX	VBG	12	0
a1e-fragment01 5	1	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	VERB	VBN	13	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	VERB	VBZ	14	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	PUNCT	``	16	0
a1e-fragment01 5	1	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	PROPN	NNP	17	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	NOUN	NN	18	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	NUM	CD	19	0
a1e-fragment01 5	1	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	ADP	IN	20	0
a1e-fragment01 5	1	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	DET	DT	21	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	NOUN	NN	22	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	AUX	VBZ	23	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	DET	DT	25	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	ADJ	JJR	26	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	ADJ	JJ	27	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	DET	DT	28	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	NOUN	NN	29	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	NOUN	NNS	30	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	ADP	IN	31	0
a1e-fragment01 5	1	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	NOUN	NN	32	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	DET	DT	34	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	ADJ	JJR	35	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	ADJ	JJ	36	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	DET	DT	37	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	NOUN	NN	38	0
a1e-fragment01 5	0	The 63-year-old head of Pembridge Investments , through which the bid is being mounted says , ‘ rule number one in this business is : the more luxurious the luncheon rooms at headquarters , the more inefficient the business ’ .	PUNCT	''	39	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	SCONJ	IN	0	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	PRON	PRP	1	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	AUX	VBD	2	0
a1e-fragment01 6	1	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	VERB	VBN	3	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	DET	PRP$	4	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	ADJ	JJ	5	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	PROPN	NNP	6	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	ADV	RB	7	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	PRON	PRP	9	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	VERB	MD	10	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	AUX	VBP	11	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	VERB	VBN	12	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	ADV	RB	13	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	DET	DT	14	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	PROPN	NNP	15	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	AUX	VBZ	16	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	X	LS	17	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	ADV	RB	18	0
a1e-fragment01 6	1	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	ADJ	JJ	19	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	NOUN	NN	20	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	NOUN	NN	21	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	ADP	IN	22	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	DET	PRP$	23	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	PROPN	NNP	24	0
a1e-fragment01 6	1	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	NOUN	NN	25	0
a1e-fragment01 6	0	If he had taken his own rule seriously , he would have found out that DRG has a very modest self-service canteen at its Bristol head office .	NOUN	NN	26	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	ADV	RB	0	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	AUX	VBP	1	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	ADJ	JJ	2	0
a1e-fragment01 7	1	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	NOUN	NNS	3	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	PRON	PRP	4	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	AUX	VBZ	5	0
a1e-fragment01 7	1	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	ADP	IN	7	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	DET	PRP$	8	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	ADJ	JJ	9	0
a1e-fragment01 7	1	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	NOUN	NN	10	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	PART	RB	12	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	ADV	RB	13	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	VERB	VBN	14	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	SCONJ	IN	16	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	DET	DT	17	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	NOUN	NN	18	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	ADP	IN	19	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	DET	DT	20	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	PROPN	NNP	21	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	NOUN	NNS	22	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	CCONJ	CC	24	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	DET	WDT	25	0
a1e-fragment01 7	1	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	NOUN	NN	26	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	ADP	IN	27	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	DET	DT	28	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	PROPN	NNP	29	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	NOUN	NN	30	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	PRON	PRP	31	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	VERB	MD	32	0
a1e-fragment01 7	1	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	VERB	VB	33	0
a1e-fragment01 7	1	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	ADP	IN	34	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	DET	DT	35	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	VERB	VB	36	0
a1e-fragment01 7	0	There are other things he has , on his own admission , not fully investigated , like the value of the DRG properties , or which part of the DRG business he would keep after the break up .	ADV	RB	37	0
a1e-fragment01 8	0	When the bid was launched last week , Mr Franklin faced some criticism from City commentators on both those counts .	ADV	WRB	0	0
a1e-fragment01 8	0	When the bid was launched last week , Mr Franklin faced some criticism from City commentators on both those counts .	DET	DT	1	0
a1e-fragment01 8	0	When the bid was launched last week , Mr Franklin faced some criticism from City commentators on both those counts .	NOUN	NN	2	0
a1e-fragment01 8	0	When the bid was launched last week , Mr Franklin faced some criticism from City commentators on both those counts .	AUX	VBD	3	0
a1e-fragment01 8	1	When the bid was launched last week , Mr Franklin faced some criticism from City commentators on both those counts .	VERB	VBN	4	0
a1e-fragment01 8	0	When the bid was launched last week , Mr Franklin faced some criticism from City commentators on both those counts .	ADV	RB	5	0
a1e-fragment01 8	0	When the bid was launched last week , Mr Franklin faced some criticism from City commentators on both those counts .	NOUN	NN	6	0
a1e-fragment01 8	0	When the bid was launched last week , Mr Franklin faced some criticism from City commentators on both those counts .	PROPN	NNP	8	0
a1e-fragment01 8	0	When the bid was launched last week , Mr Franklin faced some criticism from City commentators on both those counts .	PROPN	NNP	9	0
a1e-fragment01 8	1	When the bid was launched last week , Mr Franklin faced some criticism from City commentators on both those counts .	VERB	VBN	10	0
a1e-fragment01 8	0	When the bid was launched last week , Mr Franklin faced some criticism from City commentators on both those counts .	DET	DT	11	0
a1e-fragment01 8	0	When the bid was launched last week , Mr Franklin faced some criticism from City commentators on both those counts .	NOUN	NN	12	0
